,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
500,Bahrain Grand Prix,1,2021,Mercedes,MEDIUM,BOT,1,89.586,Qualifying,20.51875,27.7875,54.5875,0.0,3,3,1,4.0,1,16,5.412,57
501,Bahrain Grand Prix,1,2021,Mercedes,MEDIUM,BOT,4,89.586,Qualifying,20.55,26.05,53.9,0.0,3,3,4,4.0,55,2,5.412,57
502,Bahrain Grand Prix,1,2021,Mercedes,MEDIUM,HAM,1,89.385,Qualifying,20.51538462,27.83076923,54.53846154,0.0,2,1,1,4.0,1,13,5.412,57
503,Bahrain Grand Prix,1,2022,Ferrari,MEDIUM,LEC,3,90.558,Qualifying,22.74666667,26.93333333,35.86666667,0.0,1,1,3,1.0,32,15,5.412,57
504,Bahrain Grand Prix,1,2022,Ferrari,MEDIUM,SAI,3,90.687,Qualifying,22.74545455,26.95454545,35.81818182,0.0,3,2,3,1.0,34,11,5.412,57
505,Bahrain Grand Prix,1,2022,Ferrari,SOFT,LEC,1,90.558,Qualifying,23.48666667,28.24,34.0,0.0,1,1,1,1.0,1,15,5.412,57
506,Bahrain Grand Prix,1,2022,Ferrari,SOFT,LEC,2,90.558,Qualifying,22.83125,27.5125,36.625,0.0,1,1,2,4.0,16,16,5.412,57
507,Bahrain Grand Prix,1,2022,Ferrari,SOFT,LEC,4,90.558,Qualifying,22.40909091,26.40909091,36.0,0.0,1,1,4,4.0,47,11,5.412,57
508,Bahrain Grand Prix,1,2022,Ferrari,SOFT,SAI,1,90.687,Qualifying,23.51428571,28.27142857,33.71428571,0.0,3,2,1,4.0,1,14,5.412,57
509,Bahrain Grand Prix,1,2022,Ferrari,SOFT,SAI,2,90.687,Qualifying,22.84210526,27.48421053,36.63157895,0.0,3,2,2,1.0,15,19,5.412,57
510,Bahrain Grand Prix,1,2022,Ferrari,SOFT,SAI,4,90.687,Qualifying,22.46153846,26.44615385,36.07692308,0.0,3,2,4,4.0,45,13,5.412,57
511,Bahrain Grand Prix,1,2022,Mercedes,HARD,HAM,2,91.048,Qualifying,22.89375,27.625,37.0625,0.0,5,3,2,2.0,12,16,5.412,57
512,Bahrain Grand Prix,1,2022,Mercedes,HARD,RUS,2,91.252,Qualifying,22.82222222,27.45555556,36.61111111,0.0,9,4,2,2.0,16,18,5.412,57
513,Bahrain Grand Prix,1,2022,Mercedes,MEDIUM,HAM,3,91.048,Qualifying,22.77647059,27.04705882,35.94117647,0.0,5,3,3,1.0,28,17,5.412,57
514,Bahrain Grand Prix,1,2022,Mercedes,MEDIUM,RUS,3,91.252,Qualifying,22.725,26.91666667,35.83333333,0.0,9,4,3,,34,12,5.412,57
515,Bahrain Grand Prix,1,2022,Mercedes,SOFT,HAM,1,91.048,Qualifying,23.60909091,28.39090909,32.72727273,0.0,5,3,1,3.0,1,11,5.412,57
516,Bahrain Grand Prix,1,2022,Mercedes,SOFT,HAM,4,91.048,Qualifying,22.46153846,26.44615385,36.07692308,0.0,5,3,4,4.0,45,13,5.412,57
517,Bahrain Grand Prix,1,2022,Mercedes,SOFT,RUS,1,91.252,Qualifying,23.47333333,28.22666667,34.0,0.0,9,4,1,4.0,1,15,5.412,57
518,Bahrain Grand Prix,1,2022,Mercedes,SOFT,RUS,4,91.252,Qualifying,22.44166667,26.425,36.08333333,0.0,9,4,4,3.0,46,12,5.412,57
519,Bahrain Grand Prix,2,2018,Ferrari,SOFT,VET,2,87.958,Qualifying,27.9,31.77105263,48.42631579,0.0,1,1,2,2.0,19,38,5.412,57
520,Bahrain Grand Prix,2,2018,Ferrari,SUPERSOFT,VET,1,87.958,Qualifying,28.18666667,32.87333333,44.91333333,0.0,1,1,1,7.0,3,15,5.412,57
521,Bahrain Grand Prix,2,2018,Ferrari,SUPERSOFT,VET,2,87.958,Qualifying,28.2,32.4,45.0,0.0,1,1,2,5.0,18,1,5.412,57
522,Bahrain Grand Prix,2,2018,Mercedes,MEDIUM,BOT,2,88.124,Qualifying,27.875,31.725,48.64444444,0.0,3,2,2,2.0,21,36,5.412,57
523,Bahrain Grand Prix,2,2018,Mercedes,MEDIUM,HAM,2,88.22,Qualifying,27.82666667,31.61,49.15333333,0.0,9,3,2,2.0,27,30,5.412,57
524,Bahrain Grand Prix,2,2018,Mercedes,SOFT,HAM,1,88.22,Qualifying,28.17916667,32.7,45.18333333,0.0,9,3,1,6.0,2,24,5.412,57
525,Bahrain Grand Prix,2,2018,Mercedes,SOFT,HAM,2,88.22,Qualifying,28.1,32.2,46.6,0.0,9,3,2,5.0,26,1,5.412,57
526,Bahrain Grand Prix,2,2018,Mercedes,SUPERSOFT,BOT,1,88.124,Qualifying,28.18888889,32.84444444,44.96111111,0.0,3,2,1,6.0,2,18,5.412,57
527,Bahrain Grand Prix,2,2018,Mercedes,SUPERSOFT,BOT,2,88.124,Qualifying,28.3,32.4,44.7,0.0,3,2,2,5.0,20,1,5.412,57
528,Bahrain Grand Prix,2,2018,Toro Rosso,SOFT,GAS,2,89.329,Qualifying,28.09473684,32.16842105,46.05789474,0.0,5,4,2,1.0,16,19,5.412,57
529,Bahrain Grand Prix,2,2018,Toro Rosso,SUPERSOFT,GAS,1,89.329,Qualifying,28.17857143,32.95,44.97857143,0.0,5,4,1,6.0,2,14,5.412,57
530,Bahrain Grand Prix,2,2018,Toro Rosso,SUPERSOFT,GAS,3,89.329,Qualifying,27.75217391,31.49565217,50.19130435,0.0,5,4,3,4.0,35,23,5.412,57
531,Bahrain Grand Prix,2,2019,Ferrari,MEDIUM,LEC,2,87.866,Qualifying,26.38695652,28.70869565,51.79565217,0.0,1,3,2,1.0,14,23,5.412,57
532,Bahrain Grand Prix,2,2019,Ferrari,MEDIUM,LEC,3,87.866,Qualifying,26.24285714,27.76666667,52.71904762,0.0,1,3,3,1.0,37,21,5.412,57
533,Bahrain Grand Prix,2,2019,Ferrari,SOFT,LEC,1,87.866,Qualifying,26.15384615,29.1,54.34615385,0.0,1,3,1,4.0,1,13,5.412,57
534,Bahrain Grand Prix,2,2019,Mercedes,MEDIUM,BOT,2,88.256,Qualifying,26.38,28.696,51.868,0.0,4,2,2,1.0,13,25,5.412,57
535,Bahrain Grand Prix,2,2019,Mercedes,MEDIUM,BOT,3,88.256,Qualifying,26.45,28.05,51.25,0.0,4,2,3,1.0,38,2,5.412,57
536,Bahrain Grand Prix,2,2019,Mercedes,MEDIUM,HAM,3,88.19,Qualifying,26.26521739,27.81304348,52.51304348,0.0,3,1,3,1.0,35,23,5.412,57
537,Bahrain Grand Prix,2,2019,Mercedes,SOFT,BOT,1,88.256,Qualifying,26.15833333,29.11666667,54.3,0.0,4,2,1,4.0,1,12,5.412,57
538,Bahrain Grand Prix,2,2019,Mercedes,SOFT,BOT,3,88.256,Qualifying,26.19444444,27.68333333,53.03888889,0.0,4,2,3,6.0,40,18,5.412,57
539,Bahrain Grand Prix,2,2019,Mercedes,SOFT,HAM,1,88.19,Qualifying,26.15384615,29.1,54.36153846,0.0,3,1,1,4.0,1,13,5.412,57
540,Bahrain Grand Prix,2,2019,Mercedes,SOFT,HAM,2,88.19,Qualifying,26.37619048,28.74761905,51.8952381,0.0,3,1,2,1.0,14,21,5.412,57
541,Bahrain Grand Prix,15,2020,McLaren,HARD,NOR,4,88.542,Qualifying,24.71052632,26.34210526,73.30526316,0.0,9,4,4,,39,19,5.412,57
542,Bahrain Grand Prix,15,2020,McLaren,MEDIUM,NOR,1,88.542,Qualifying,25.4,28.6,65.2,0.0,9,4,1,4.0,1,1,5.412,57
543,Bahrain Grand Prix,15,2020,McLaren,MEDIUM,NOR,2,88.542,Qualifying,24.99411765,27.20588235,72.08823529,0.0,9,4,2,5.0,2,17,5.412,57
544,Bahrain Grand Prix,15,2020,McLaren,MEDIUM,NOR,3,88.542,Qualifying,24.76,26.56,71.85,0.0,9,4,3,2.0,19,20,5.412,57
545,Bahrain Grand Prix,15,2020,Mercedes,HARD,HAM,4,87.264,Qualifying,24.70909091,26.36363636,72.96818182,0.0,1,1,4,1.0,36,22,5.412,57
546,Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,HAM,1,87.264,Qualifying,25.4,28.6,65.6,0.0,1,1,1,4.0,1,1,5.412,57
547,Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,HAM,2,87.264,Qualifying,25.0,27.19444444,71.99444444,0.0,1,1,2,5.0,2,18,5.412,57
548,Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,HAM,3,87.264,Qualifying,24.775,26.575,72.08125,0.0,1,1,3,3.0,20,16,5.412,57
549,Belgian Grand Prix,7,2020,Mercedes,HARD,BOT,2,101.763,Qualifying,18.94242424,29.61818182,53.22121212,0.0,2,2,2,1.0,12,33,7.004,44
550,Belgian Grand Prix,7,2020,Mercedes,HARD,HAM,2,101.252,Qualifying,18.95151515,29.62727273,53.18787879,0.0,1,1,2,1.0,12,33,7.004,44
551,Belgian Grand Prix,7,2020,Mercedes,MEDIUM,BOT,1,101.763,Qualifying,18.47272727,30.57272727,54.30909091,0.0,2,2,1,4.0,1,11,7.004,44
552,Belgian Grand Prix,7,2020,Mercedes,MEDIUM,HAM,1,101.252,Qualifying,18.47272727,30.57272727,54.30909091,0.0,1,1,1,4.0,1,11,7.004,44
553,Belgian Grand Prix,7,2020,Renault,HARD,RIC,2,102.061,Qualifying,18.94242424,29.56969697,53.21515152,0.0,4,4,2,1.0,12,33,7.004,44
554,Belgian Grand Prix,7,2020,Renault,SOFT,RIC,1,102.061,Qualifying,18.47272727,30.56363636,54.4,0.0,4,4,1,4.0,1,11,7.004,44
555,Belgian Grand Prix,12,2021,McLaren,WET,RIC,2,117.127,Qualifying,13.36666667,15.26666667,96.66666667,1.0,4,4,2,1.0,1,3,7.004,44
556,Belgian Grand Prix,12,2021,Mercedes,WET,HAM,2,116.229,Qualifying,13.36666667,15.26666667,96.66666667,1.0,3,3,2,2.0,1,3,7.004,44
557,Belgian Grand Prix,12,2021,Williams,WET,RUS,2,116.95,Qualifying,13.36666667,15.26666667,96.66666667,1.0,2,2,2,1.0,1,3,7.004,44
558,Belgian Grand Prix,13,2018,Ferrari,SOFT,VET,3,101.501,Qualifying,17.23181818,26.59090909,38.67727273,0.0,2,1,3,1.0,23,22,7.004,44
559,Belgian Grand Prix,13,2018,Ferrari,SUPERSOFT,VET,2,101.501,Qualifying,17.345,27.97,36.55,0.0,2,1,2,6.0,3,20,7.004,44
560,Belgian Grand Prix,13,2018,Mercedes,SOFT,BOT,2,102.191,Qualifying,17.7,30.3,38.1,0.0,19,4,2,5.0,2,1,7.004,44
561,Belgian Grand Prix,13,2018,Mercedes,SOFT,BOT,4,102.191,Qualifying,17.23333333,26.35333333,39.12,0.0,19,4,4,6.0,30,15,7.004,44
562,Belgian Grand Prix,13,2018,Mercedes,SOFT,HAM,3,101.553,Qualifying,17.23913043,26.62173913,38.48695652,0.0,1,2,3,1.0,22,23,7.004,44
563,Belgian Grand Prix,13,2018,Mercedes,SUPERSOFT,BOT,3,102.191,Qualifying,17.30740741,27.6962963,36.84814815,0.0,19,4,3,1.0,3,27,7.004,44
564,Belgian Grand Prix,13,2018,Mercedes,SUPERSOFT,HAM,2,101.553,Qualifying,17.35,28.115,36.685,0.0,1,2,2,5.0,2,20,7.004,44
565,Belgian Grand Prix,13,2019,Ferrari,MEDIUM,LEC,2,102.519,Qualifying,17.72173913,28.98695652,55.16521739,0.0,1,1,2,1.0,22,23,7.004,44
566,Belgian Grand Prix,13,2019,Ferrari,MEDIUM,VET,2,103.037,Qualifying,17.72222222,29.03888889,56.03888889,0.0,2,4,2,1.0,16,18,7.004,44
567,Belgian Grand Prix,13,2019,Ferrari,SOFT,LEC,1,102.519,Qualifying,17.46666667,28.06666667,56.53809524,0.0,1,1,1,4.0,1,21,7.004,44
568,Belgian Grand Prix,13,2019,Ferrari,SOFT,VET,1,103.037,Qualifying,17.38666667,27.82,56.81333333,0.0,2,4,1,4.0,1,15,7.004,44
569,Belgian Grand Prix,13,2019,Ferrari,SOFT,VET,3,103.037,Qualifying,17.69090909,28.70909091,53.91818182,0.0,2,4,3,5.0,34,11,7.004,44
570,Belgian Grand Prix,13,2019,Mercedes,MEDIUM,BOT,2,103.415,Qualifying,17.67619048,28.83809524,55.17619048,0.0,4,3,2,1.0,24,21,7.004,44
571,Belgian Grand Prix,13,2019,Mercedes,MEDIUM,HAM,2,103.282,Qualifying,17.70909091,28.92272727,55.13181818,0.0,3,2,2,1.0,23,22,7.004,44
572,Belgian Grand Prix,13,2019,Mercedes,SOFT,BOT,1,103.415,Qualifying,17.52608696,28.2,56.30434783,0.0,4,3,1,6.0,1,23,7.004,44
573,Belgian Grand Prix,13,2019,Mercedes,SOFT,HAM,1,103.282,Qualifying,17.5,28.12272727,56.41818182,0.0,3,2,1,6.0,1,22,7.004,44
574,Brazilian Grand Prix,20,2018,Ferrari,MEDIUM,RAI,2,67.456,Qualifying,22.5575,38.5775,80.4025,0.0,4,3,2,1.0,32,40,4.309,71
575,Brazilian Grand Prix,20,2018,Ferrari,SOFT,RAI,1,67.456,Qualifying,24.51612903,41.57096774,72.22580645,0.0,4,3,1,4.0,1,31,4.309,71
576,Brazilian Grand Prix,20,2018,Mercedes,MEDIUM,HAM,2,67.281,Qualifying,22.99807692,39.67307692,78.7,0.0,1,1,2,1.0,20,52,4.309,71
577,Brazilian Grand Prix,20,2018,Mercedes,SUPERSOFT,HAM,1,67.281,Qualifying,24.54736842,40.28947368,71.89473684,0.0,1,1,1,4.0,1,19,4.309,71
578,Brazilian Grand Prix,20,2019,Alfa Romeo Racing,MEDIUM,RAI,2,68.858,Qualifying,21.28461538,47.04615385,59.11538462,0.0,8,4,2,1.0,22,26,4.309,71
579,Brazilian Grand Prix,20,2019,Alfa Romeo Racing,SOFT,RAI,1,68.858,Qualifying,21.02380952,48.27142857,60.47619048,0.0,8,4,1,4.0,1,21,4.309,71
580,Brazilian Grand Prix,20,2019,Alfa Romeo Racing,SOFT,RAI,3,68.858,Qualifying,20.89166667,42.875,60.35416667,0.0,8,4,3,4.0,48,24,4.309,71
581,Brazilian Grand Prix,20,2019,McLaren,MEDIUM,SAI,2,81.912,Qualifying,21.07380952,44.74285714,59.79285714,0.0,20,3,2,1.0,30,42,4.309,71
582,Brazilian Grand Prix,20,2019,McLaren,SOFT,SAI,1,81.912,Qualifying,21.0862069,47.81034483,60.06551724,0.0,20,3,1,1.0,1,29,4.309,71
583,Brazilian Grand Prix,20,2019,Toro Rosso,MEDIUM,GAS,2,68.77,Qualifying,21.28,47.048,59.12,0.0,6,2,2,1.0,23,25,4.309,71
584,Brazilian Grand Prix,20,2019,Toro Rosso,SOFT,GAS,1,68.77,Qualifying,21.03636364,48.21363636,60.41363636,0.0,6,2,1,4.0,1,22,4.309,71
585,Brazilian Grand Prix,20,2019,Toro Rosso,SOFT,GAS,3,68.77,Qualifying,20.9,42.89583333,60.30833333,0.0,6,2,3,3.0,48,24,4.309,71
586,British Grand Prix,4,2020,Ferrari,HARD,LEC,2,85.427,Qualifying,21.44615385,39.75897436,44.37435897,0.0,4,3,2,1.0,14,39,5.891,52
587,British Grand Prix,4,2020,Ferrari,MEDIUM,LEC,1,85.427,Qualifying,21.14615385,41.90769231,44.00769231,0.0,4,3,1,4.0,1,13,5.891,52
588,British Grand Prix,4,2020,Mercedes,HARD,HAM,2,84.303,Qualifying,21.43589744,39.73589744,44.36410256,0.0,1,1,2,1.0,14,39,5.891,52
589,British Grand Prix,4,2020,Mercedes,MEDIUM,HAM,1,84.303,Qualifying,21.14615385,41.90769231,44.00769231,0.0,1,1,1,4.0,1,13,5.891,52
590,British Grand Prix,4,2020,Renault,HARD,RIC,2,86.009,Qualifying,21.44,39.785,44.345,0.0,8,4,2,,13,40,5.891,52
591,British Grand Prix,4,2020,Renault,SOFT,RIC,1,86.009,Qualifying,21.13333333,41.925,43.99166667,0.0,8,4,1,4.0,1,12,5.891,52
592,British Grand Prix,10,2018,Ferrari,MEDIUM,RAI,2,85.99,Qualifying,27.68,53.165,38.305,0.0,3,3,2,1.0,14,20,5.891,52
593,British Grand Prix,10,2018,Ferrari,MEDIUM,VET,2,85.936,Qualifying,27.80769231,53.28461538,38.06923077,0.0,2,1,2,1.0,21,13,5.891,52
594,British Grand Prix,10,2018,Ferrari,SOFT,RAI,1,85.99,Qualifying,27.2,53.03333333,39.25,0.0,3,3,1,6.0,2,12,5.891,52
595,British Grand Prix,10,2018,Ferrari,SOFT,RAI,3,85.99,Qualifying,27.47368421,50.71578947,38.69473684,0.0,3,3,3,1.0,34,19,5.891,52
596,British Grand Prix,10,2018,Ferrari,SOFT,VET,1,85.936,Qualifying,27.27777778,52.92222222,39.1,0.0,2,1,1,7.0,3,18,5.891,52
597,British Grand Prix,10,2018,Ferrari,SOFT,VET,3,85.936,Qualifying,27.47368421,50.71578947,38.69473684,0.0,2,1,3,1.0,34,19,5.891,52
598,British Grand Prix,10,2018,Mercedes,MEDIUM,BOT,2,86.217,Qualifying,27.61612903,51.71935484,38.43225806,0.0,4,4,2,1.0,22,31,5.891,52
599,British Grand Prix,10,2018,Mercedes,MEDIUM,HAM,2,85.892,Qualifying,27.6,51.47777778,38.42962963,0.0,1,2,2,1.0,26,27,5.891,52
600,British Grand Prix,10,2018,Mercedes,SOFT,BOT,1,86.217,Qualifying,27.28,52.935,39.085,0.0,4,4,1,6.0,2,20,5.891,52
601,British Grand Prix,10,2018,Mercedes,SOFT,HAM,1,85.892,Qualifying,27.39166667,53.04583333,38.92083333,0.0,1,2,1,7.0,2,24,5.891,52
602,British Grand Prix,10,2019,Ferrari,HARD,LEC,3,85.172,Qualifying,19.31935484,29.84193548,59.99354839,0.0,3,3,3,1.0,22,31,5.891,52
603,British Grand Prix,10,2019,Ferrari,MEDIUM,LEC,2,85.172,Qualifying,19.4125,34.2125,59.175,0.0,3,3,2,4.0,14,8,5.891,52
604,British Grand Prix,10,2019,Ferrari,SOFT,LEC,1,85.172,Qualifying,18.87692308,31.52307692,60.87692308,0.0,3,3,1,4.0,1,13,5.891,52
605,British Grand Prix,10,2019,Mercedes,HARD,HAM,2,85.099,Qualifying,19.33125,30.0125,59.890625,0.0,2,1,2,1.0,21,32,5.891,52
606,British Grand Prix,10,2019,Mercedes,MEDIUM,BOT,1,85.093,Qualifying,18.94375,31.90625,60.5625,0.0,1,2,1,6.0,1,16,5.891,52
607,British Grand Prix,10,2019,Mercedes,MEDIUM,BOT,2,85.093,Qualifying,19.48275862,31.13448276,59.12758621,0.0,1,2,2,1.0,17,29,5.891,52
608,British Grand Prix,10,2019,Mercedes,MEDIUM,HAM,1,85.099,Qualifying,19.025,32.275,60.315,0.0,2,1,1,5.0,1,20,5.891,52
609,British Grand Prix,10,2019,Mercedes,SOFT,BOT,3,85.093,Qualifying,18.75714286,27.64285714,62.68571429,0.0,1,2,3,4.0,46,7,5.891,52
610,British Grand Prix,10,2021,Ferrari,HARD,LEC,3,86.828,Qualifying,29.8,49.29130435,37.23043478,0.0,4,2,3,1.0,30,23,5.891,52
611,British Grand Prix,10,2021,Ferrari,MEDIUM,LEC,1,86.828,Qualifying,29.0,51.65,38.9,0.0,4,2,1,1.0,1,2,5.891,52
612,British Grand Prix,10,2021,Ferrari,MEDIUM,LEC,2,86.828,Qualifying,29.74444444,50.47777778,36.65925926,0.0,4,2,2,1.0,3,27,5.891,52
613,British Grand Prix,10,2021,McLaren,HARD,NOR,3,86.897,Qualifying,29.81612903,49.43548387,37.1483871,0.0,5,4,3,1.0,22,31,5.891,52
614,British Grand Prix,10,2021,McLaren,MEDIUM,NOR,1,86.897,Qualifying,29.0,51.65,38.9,0.0,5,4,1,1.0,1,2,5.891,52
615,British Grand Prix,10,2021,McLaren,MEDIUM,NOR,2,86.897,Qualifying,29.71052632,50.7,36.53157895,0.0,5,4,2,3.0,3,19,5.891,52
616,British Grand Prix,10,2021,Mercedes,HARD,BOT,3,86.328,Qualifying,29.82,49.43,37.11333333,0.0,3,3,3,1.0,23,30,5.891,52
617,British Grand Prix,10,2021,Mercedes,HARD,HAM,3,86.023,Qualifying,29.784,49.332,37.228,0.0,2,1,3,1.0,28,25,5.891,52
618,British Grand Prix,10,2021,Mercedes,MEDIUM,BOT,1,86.328,Qualifying,29.0,51.65,38.9,0.0,3,3,1,2.0,1,2,5.891,52
619,British Grand Prix,10,2021,Mercedes,MEDIUM,BOT,2,86.328,Qualifying,29.7,50.69,36.505,0.0,3,3,2,1.0,3,20,5.891,52
620,British Grand Prix,10,2021,Mercedes,MEDIUM,HAM,1,86.023,Qualifying,29.0,51.65,38.9,0.0,2,1,1,2.0,1,2,5.891,52
621,British Grand Prix,10,2021,Mercedes,MEDIUM,HAM,2,86.023,Qualifying,29.74,50.532,36.62,0.0,2,1,2,1.0,3,25,5.891,52
622,British Grand Prix,10,2022,Ferrari,HARD,LEC,3,99.846,Qualifying,18.44074074,30.61111111,58.92592593,0.0,3,4,3,1.0,26,27,5.891,52
623,British Grand Prix,10,2022,Ferrari,HARD,SAI,3,100.19,Qualifying,18.85789474,31.87368421,56.36842105,0.0,1,1,3,1.0,21,19,5.891,52
624,British Grand Prix,10,2022,Ferrari,MEDIUM,LEC,1,99.846,Qualifying,17.6,28.1,65.0,0.0,3,4,1,1.0,1,1,5.891,52
625,British Grand Prix,10,2022,Ferrari,MEDIUM,LEC,2,99.846,Qualifying,18.59583333,32.24166667,55.70833333,0.0,3,4,2,1.0,2,24,5.891,52
626,British Grand Prix,10,2022,Ferrari,MEDIUM,SAI,1,100.19,Qualifying,17.6,28.1,65.0,0.0,1,1,1,1.0,1,1,5.891,52
627,British Grand Prix,10,2022,Ferrari,MEDIUM,SAI,2,100.19,Qualifying,18.53684211,32.44210526,55.78947368,0.0,1,1,2,1.0,2,19,5.891,52
628,British Grand Prix,10,2022,Ferrari,SOFT,SAI,4,100.19,Qualifying,17.99230769,29.13846154,61.46153846,0.0,1,1,4,1.0,40,13,5.891,52
629,British Grand Prix,10,2022,Mercedes,HARD,HAM,3,100.428,Qualifying,18.65,30.73333333,57.83333333,0.0,5,3,3,1.0,34,6,5.891,52
630,British Grand Prix,10,2022,Mercedes,MEDIUM,HAM,1,100.428,Qualifying,17.6,28.1,65.0,0.0,5,3,1,1.0,1,1,5.891,52
631,British Grand Prix,10,2022,Mercedes,MEDIUM,HAM,2,100.428,Qualifying,18.696875,32.3875,55.65625,0.0,5,3,2,1.0,2,32,5.891,52
632,British Grand Prix,10,2022,Mercedes,SOFT,HAM,4,100.428,Qualifying,17.99230769,29.13846154,61.46153846,0.0,5,3,4,1.0,40,13,5.891,52
633,Canadian Grand Prix,7,2018,Ferrari,SUPERSOFT,VET,2,70.764,Qualifying,20.63939394,34.84848485,27.91818182,0.0,1,1,2,1.0,38,33,4.361,70
634,Canadian Grand Prix,7,2018,Ferrari,ULTRASOFT,VET,1,70.764,Qualifying,20.54285714,38.24,27.53428571,0.0,1,1,1,7.0,3,35,4.361,70
635,Canadian Grand Prix,7,2018,Mercedes,SUPERSOFT,BOT,2,70.857,Qualifying,20.62058824,34.86176471,27.93823529,0.0,2,2,2,1.0,37,34,4.361,70
636,Canadian Grand Prix,7,2018,Mercedes,ULTRASOFT,BOT,1,70.857,Qualifying,20.53714286,38.38571429,27.45714286,0.0,2,2,1,6.0,2,35,4.361,70
637,Canadian Grand Prix,7,2019,Ferrari,HARD,LEC,2,70.92,Qualifying,30.03243243,50.65675676,15.32432432,0.0,3,3,2,1.0,34,37,4.361,70
638,Canadian Grand Prix,7,2019,Ferrari,HARD,VET,2,70.24,Qualifying,29.96818182,50.62727273,15.40909091,0.0,1,2,2,1.0,27,44,4.361,70
639,Canadian Grand Prix,7,2019,Ferrari,MEDIUM,LEC,1,70.92,Qualifying,29.34848485,51.17575758,16.50606061,0.0,3,3,1,6.0,1,33,4.361,70
640,Canadian Grand Prix,7,2019,Ferrari,MEDIUM,VET,1,70.24,Qualifying,29.25384615,51.38846154,16.65769231,0.0,1,2,1,6.0,1,26,4.361,70
641,Canadian Grand Prix,7,2019,Mercedes,HARD,BOT,2,71.095,Qualifying,29.95405405,50.66756757,15.48378378,0.0,6,4,2,1.0,31,37,4.361,70
642,Canadian Grand Prix,7,2019,Mercedes,HARD,HAM,2,70.446,Qualifying,29.98095238,50.65,15.38095238,0.0,2,1,2,1.0,29,42,4.361,70
643,Canadian Grand Prix,7,2019,Mercedes,MEDIUM,BOT,1,71.095,Qualifying,29.34666667,51.23333333,16.38666667,0.0,6,4,1,4.0,1,30,4.361,70
644,Canadian Grand Prix,7,2019,Mercedes,MEDIUM,HAM,1,70.446,Qualifying,29.29642857,51.31428571,16.55,0.0,2,1,1,4.0,1,28,4.361,70
645,Canadian Grand Prix,7,2019,Mercedes,SOFT,BOT,3,71.095,Qualifying,30.6,50.26666667,13.5,0.0,6,4,3,3.0,68,3,4.361,70
646,Canadian Grand Prix,9,2022,Ferrari,HARD,SAI,2,82.096,Qualifying,21.5137931,41.99310345,27.03448276,0.0,3,2,2,1.0,21,29,4.361,70
647,Canadian Grand Prix,9,2022,Ferrari,HARD,SAI,3,82.096,Qualifying,21.99047619,41.81904762,26.19047619,0.0,3,2,3,1.0,50,21,4.361,70
648,Canadian Grand Prix,9,2022,Ferrari,MEDIUM,SAI,1,82.096,Qualifying,20.91,41.695,28.9,0.0,3,2,1,1.0,1,20,4.361,70
649,Canadian Grand Prix,9,2022,Mercedes,HARD,HAM,2,82.891,Qualifying,21.36,41.92,28.02857143,0.0,4,3,2,1.0,10,35,4.361,70
650,Canadian Grand Prix,9,2022,Mercedes,HARD,HAM,3,82.891,Qualifying,21.94615385,41.89615385,26.11538462,0.0,4,3,3,1.0,45,26,4.361,70
651,Canadian Grand Prix,9,2022,Mercedes,HARD,RUS,2,83.557,Qualifying,21.46153846,42.0,27.42307692,0.0,8,4,2,1.0,20,26,4.361,70
652,Canadian Grand Prix,9,2022,Mercedes,HARD,RUS,3,83.557,Qualifying,21.952,41.872,26.08,0.0,8,4,3,,46,25,4.361,70
653,Canadian Grand Prix,9,2022,Mercedes,MEDIUM,HAM,1,82.891,Qualifying,20.58888889,41.53333333,28.22222222,0.0,4,3,1,1.0,1,9,4.361,70
654,Canadian Grand Prix,9,2022,Mercedes,MEDIUM,RUS,1,83.557,Qualifying,20.91052632,41.64210526,29.15789474,0.0,8,4,1,1.0,1,19,4.361,70
655,Chinese Grand Prix,3,2018,Ferrari,MEDIUM,RAI,2,91.182,Qualifying,19.52222222,36.88888889,25.35555556,0.0,2,3,2,41.0,48,9,5.451,56
656,Chinese Grand Prix,3,2018,Ferrari,SOFT,RAI,1,91.182,Qualifying,19.51538462,37.76153846,23.38846154,0.0,2,3,1,6.0,2,26,5.451,56
657,Chinese Grand Prix,3,2018,Ferrari,SOFT,RAI,2,91.182,Qualifying,19.42,36.51,24.51,0.0,2,3,2,5.0,28,20,5.451,56
658,Chinese Grand Prix,3,2018,Mercedes,MEDIUM,BOT,2,91.625,Qualifying,19.52222222,36.88888889,25.35555556,0.0,3,2,2,57.0,48,9,5.451,56
659,Chinese Grand Prix,3,2018,Mercedes,MEDIUM,HAM,2,91.675,Qualifying,19.53,36.95,25.33,0.0,4,4,2,57.0,47,10,5.451,56
660,Chinese Grand Prix,3,2018,Mercedes,SOFT,BOT,1,91.625,Qualifying,19.52222222,37.85555556,23.22222222,0.0,3,2,1,6.0,2,18,5.451,56
661,Chinese Grand Prix,3,2018,Mercedes,SOFT,BOT,2,91.625,Qualifying,19.44285714,36.86071429,24.27857143,0.0,3,2,2,5.0,20,28,5.451,56
