EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
Bahrain Grand Prix,2,2019,Williams,MEDIUM,RUS,3,91.759,Qualifying,26.33333333,27.97666667,51.82333333,0,19,15,3,1,27,30,5.412,57
Bahrain Grand Prix,2,2019,Williams,SOFT,KUB,2,91.799,Qualifying,26.26875,28.8375,53.16875,0,20,16,2,1,12,16,5.412,57
Bahrain Grand Prix,2,2019,Williams,SOFT,RUS,1,91.759,Qualifying,26.15833333,29.08333333,54.29166667,0,19,15,1,1,1,12,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,HARD,GIO,3,89.491,Qualifying,24.73939394,26.43030303,72.54242424,0,16,16,3,1,21,33,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,HARD,RAI,3,89.81,Qualifying,24.77826087,26.57826087,71.72173913,0,17,15,3,1,18,23,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,MEDIUM,GIO,1,89.491,Qualifying,25.4,28.6,65.2,0,16,16,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,MEDIUM,GIO,2,89.491,Qualifying,25,27.17894737,71.81578947,0,16,16,2,1,2,19,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,MEDIUM,RAI,1,89.81,Qualifying,25.4,28.6,65.2,0,17,15,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,MEDIUM,RAI,2,89.81,Qualifying,24.99375,27.19375,72.16875,0,17,15,2,1,2,16,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,MEDIUM,RAI,4,89.81,Qualifying,24.70625,26.30625,73.7375,0,17,15,4,2,41,16,5.412,57
Bahrain Grand Prix,15,2020,Alfa Romeo Racing,SOFT,GIO,4,89.491,Qualifying,24.53333333,26.16666667,75.16666667,0,16,16,4,1,54,3,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,HARD,GAS,2,88.448,Qualifying,24.98333333,27.09166667,71.54583333,0,8,6,2,1,2,24,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,HARD,GAS,3,88.448,Qualifying,24.684375,26.359375,73.096875,0,8,6,3,1,26,32,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,HARD,KVY,3,88.618,Qualifying,24.81875,26.64375,71.90625,0,10,11,3,1,18,16,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,HARD,KVY,4,88.618,Qualifying,24.70869565,26.36086957,72.93043478,0,10,11,4,1,34,23,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,MEDIUM,GAS,1,88.448,Qualifying,25.4,28.6,65.6,0,8,6,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,MEDIUM,KVY,1,88.618,Qualifying,25.4,28.6,65.2,0,10,11,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,AlphaTauri,SOFT,KVY,2,88.618,Qualifying,24.99375,27.19375,72.16875,0,10,11,2,4,2,16,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,HARD,LEC,1,89.137,Qualifying,25.4,28.6,65.2,0,12,10,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,HARD,LEC,3,89.137,Qualifying,24.70588235,26.45294118,72.31764706,0,12,10,3,1,24,17,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,HARD,LEC,4,89.137,Qualifying,24.7125,26.33125,73.61875,0,12,10,4,2,41,16,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,HARD,VET,2,89.142,Qualifying,25,27.18421053,71.78947368,0,11,13,2,1,2,19,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,HARD,VET,4,89.142,Qualifying,24.71764706,26.32352941,73.56470588,0,11,13,4,,40,17,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,MEDIUM,LEC,2,89.137,Qualifying,24.99090909,27.14090909,71.60454545,0,12,10,2,3,2,22,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,MEDIUM,VET,1,89.142,Qualifying,25.4,28.6,65.2,0,11,13,1,3,1,1,5.412,57
Bahrain Grand Prix,15,2020,Ferrari,MEDIUM,VET,3,89.142,Qualifying,24.73157895,26.48421053,72.06315789,0,11,13,3,4,21,19,5.412,57
Bahrain Grand Prix,15,2020,Haas F1 Team,HARD,GRO,1,90.138,Qualifying,25.4,28.6,65.6,0,19,20,1,1,0,1,5.412,57
Bahrain Grand Prix,15,2020,Haas F1 Team,HARD,MAG,2,90.111,Qualifying,25,27.25,70.75,0,18,17,2,1,2,2,5.412,57
Bahrain Grand Prix,15,2020,Haas F1 Team,HARD,MAG,3,90.111,Qualifying,24.96666667,27.0125,71.72083333,0,18,17,3,,4,24,5.412,57
Bahrain Grand Prix,15,2020,Haas F1 Team,HARD,MAG,4,90.111,Qualifying,24.68846154,26.38846154,72.85769231,0,18,17,4,3,28,26,5.412,57
Bahrain Grand Prix,15,2020,Haas F1 Team,MEDIUM,MAG,1,90.111,Qualifying,25.4,28.6,65.2,0,18,17,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,Haas F1 Team,SOFT,MAG,5,90.111,Qualifying,24.53333333,26.13333333,75.16666667,0,18,17,5,1,54,3,5.412,57
Bahrain Grand Prix,15,2020,McLaren,HARD,NOR,4,88.542,Qualifying,24.71052632,26.34210526,73.30526316,0,9,4,4,,39,19,5.412,57
Bahrain Grand Prix,15,2020,McLaren,HARD,SAI,4,88.975,Qualifying,24.7,26.30555556,73.47777778,0,15,5,4,1,40,18,5.412,57
Bahrain Grand Prix,15,2020,McLaren,MEDIUM,NOR,1,88.542,Qualifying,25.4,28.6,65.2,0,9,4,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,McLaren,MEDIUM,NOR,2,88.542,Qualifying,24.99411765,27.20588235,72.08823529,0,9,4,2,5,2,17,5.412,57
Bahrain Grand Prix,15,2020,McLaren,MEDIUM,NOR,3,88.542,Qualifying,24.76,26.56,71.85,0,9,4,3,2,19,20,5.412,57
Bahrain Grand Prix,15,2020,McLaren,MEDIUM,SAI,3,88.975,Qualifying,24.72222222,26.47222222,72.13888889,0,15,5,3,,22,18,5.412,57
Bahrain Grand Prix,15,2020,McLaren,SOFT,SAI,1,88.975,Qualifying,25.4,28.6,65.2,0,15,5,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,McLaren,SOFT,SAI,2,88.975,Qualifying,24.995,27.18,71.76,0,15,5,2,,2,20,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,HARD,BOT,3,87.553,Qualifying,24.97619048,27.06666667,71.52857143,0,2,8,3,1,5,21,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,HARD,HAM,4,87.264,Qualifying,24.70909091,26.36363636,72.96818182,0,1,1,4,1,36,22,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,BOT,1,87.553,Qualifying,25.4,28.6,65.6,0,2,8,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,BOT,2,87.553,Qualifying,25.03333333,27.23333333,71.53333333,0,2,8,2,5,2,3,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,BOT,4,87.553,Qualifying,24.65384615,26.40769231,72.73846154,0,2,8,4,3,26,13,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,BOT,5,87.553,Qualifying,24.71052632,26.32631579,73.37368421,0,2,8,5,16,39,19,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,HAM,1,87.264,Qualifying,25.4,28.6,65.6,0,1,1,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,HAM,2,87.264,Qualifying,25,27.19444444,71.99444444,0,1,1,2,5,2,18,5.412,57
Bahrain Grand Prix,15,2020,Mercedes,MEDIUM,HAM,3,87.264,Qualifying,24.775,26.575,72.08125,0,1,1,3,3,20,16,5.412,57
Bahrain Grand Prix,15,2020,Racing Point,HARD,PER,3,88.322,Qualifying,24.75,26.5125,72.2,0,5,18,3,1,21,16,5.412,57
Bahrain Grand Prix,15,2020,Racing Point,HARD,PER,4,88.322,Qualifying,24.74705882,26.38823529,72.62941176,0,5,18,4,1,37,17,5.412,57
Bahrain Grand Prix,15,2020,Racing Point,MEDIUM,PER,1,88.322,Qualifying,25.4,28.6,65.6,0,5,18,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Racing Point,MEDIUM,PER,2,88.322,Qualifying,24.99473684,27.2,71.87368421,0,5,18,2,6,2,19,5.412,57
Bahrain Grand Prix,15,2020,Racing Point,MEDIUM,STR,1,88.679,Qualifying,25.4,28.6,65.2,0,13,19,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Racing Point,MEDIUM,STR,2,88.679,Qualifying,25,27.3,69.8,0,13,19,2,6,2,1,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,HARD,ALB,3,88.274,Qualifying,25,27,69.9,0,4,3,3,22,21,1,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,HARD,ALB,4,88.274,Qualifying,24.7,26.35217391,72.95217391,0,4,3,4,1,35,23,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,HARD,VER,3,87.678,Qualifying,24.76428571,26.54285714,72.3,0,3,2,3,1,21,14,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,HARD,VER,4,87.678,Qualifying,24.76666667,26.45833333,71.48333333,0,3,2,4,,35,12,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,MEDIUM,ALB,1,88.274,Qualifying,25.4,28.6,65.6,0,4,3,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,MEDIUM,ALB,2,88.274,Qualifying,24.99444444,27.2,71.98333333,0,4,3,2,2,2,18,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,MEDIUM,ALB,3,88.274,Qualifying,24.77142857,26.54285714,72.26428571,0,4,3,3,5,20,14,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,MEDIUM,VER,1,87.678,Qualifying,25.4,28.6,65.6,0,3,2,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,MEDIUM,VER,2,87.678,Qualifying,24.99473684,27.19473684,71.88421053,0,3,2,2,2,2,19,5.412,57
Bahrain Grand Prix,15,2020,Red Bull Racing,MEDIUM,VER,5,87.678,Qualifying,24.65454545,26.26363636,74.51818182,0,3,2,5,5,47,11,5.412,57
Bahrain Grand Prix,15,2020,Renault,HARD,OCO,4,88.419,Qualifying,24.70434783,26.33913043,73.03478261,0,7,9,4,1,35,23,5.412,57
Bahrain Grand Prix,15,2020,Renault,HARD,RIC,3,88.417,Qualifying,24.795,26.615,71.76,0,6,7,3,1,17,20,5.412,57
Bahrain Grand Prix,15,2020,Renault,HARD,RIC,4,88.417,Qualifying,24.715,26.335,73.25,0,6,7,4,3,38,20,5.412,57
Bahrain Grand Prix,15,2020,Renault,MEDIUM,OCO,1,88.419,Qualifying,25.4,28.6,65.6,0,7,9,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Renault,MEDIUM,OCO,2,88.419,Qualifying,24.99375,27.2125,72.20625,0,7,9,2,5,2,16,5.412,57
Bahrain Grand Prix,15,2020,Renault,MEDIUM,OCO,3,88.419,Qualifying,24.80588235,26.61764706,71.88823529,0,7,9,3,21,18,17,5.412,57
Bahrain Grand Prix,15,2020,Renault,MEDIUM,RIC,1,88.417,Qualifying,25.4,28.6,65.6,0,6,7,1,4,1,1,5.412,57
Bahrain Grand Prix,15,2020,Renault,MEDIUM,RIC,2,88.417,Qualifying,24.99333333,27.2,72.29333333,0,6,7,2,5,2,15,5.412,57
Bahrain Grand Prix,15,2020,Renault,UNKNOWN,RIC,4,88.417,Qualifying,24.7,26.5,71.3,0,6,7,4,1,37,1,5.412,57
Bahrain Grand Prix,15,2020,Williams,HARD,LAT,1,90.182,Qualifying,25.4,28.6,65.2,0,20,14,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,Williams,HARD,LAT,4,90.182,Qualifying,24.71578947,26.33684211,73.31578947,0,20,14,4,2,38,19,5.412,57
Bahrain Grand Prix,15,2020,Williams,HARD,RUS,3,89.294,Qualifying,24.73157895,26.49473684,72.01578947,0,14,12,3,1,21,19,5.412,57
Bahrain Grand Prix,15,2020,Williams,MEDIUM,LAT,2,90.182,Qualifying,25,27.17,71.72,0,20,14,2,1,2,20,5.412,57
Bahrain Grand Prix,15,2020,Williams,MEDIUM,LAT,3,90.182,Qualifying,24.71875,26.46875,72.28125,0,20,14,3,1,22,16,5.412,57
Bahrain Grand Prix,15,2020,Williams,MEDIUM,RUS,1,89.294,Qualifying,25.4,28.6,65.2,0,14,12,1,1,1,1,5.412,57
Bahrain Grand Prix,15,2020,Williams,MEDIUM,RUS,2,89.294,Qualifying,24.99473684,27.18421053,71.83157895,0,14,12,2,1,2,19,5.412,57
Bahrain Grand Prix,15,2020,Williams,MEDIUM,RUS,4,89.294,Qualifying,24.72352941,26.33529412,73.54705882,0,14,12,4,2,40,17,5.412,57
Belgian Grand Prix,7,2020,Alfa Romeo Racing,HARD,RAI,2,103.743,Qualifying,18.92352941,29.62352941,53.35588235,0,16,12,2,1,11,34,7.004,44
Belgian Grand Prix,7,2020,Alfa Romeo Racing,MEDIUM,GIO,1,103.95,Qualifying,18.41111111,30.45555556,54.51111111,0,18,18,1,1,1,9,7.004,44
Belgian Grand Prix,7,2020,Alfa Romeo Racing,MEDIUM,RAI,1,103.743,Qualifying,18.48,30.51,54.36,0,16,12,1,1,1,10,7.004,44
Belgian Grand Prix,7,2020,AlphaTauri,HARD,GAS,1,102.745,Qualifying,18.76538462,30.62692308,53.83076923,0,12,8,1,1,1,26,7.004,44
Belgian Grand Prix,7,2020,AlphaTauri,HARD,KVY,2,102.73,Qualifying,18.92424242,29.57272727,53.31818182,0,11,11,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,AlphaTauri,MEDIUM,GAS,2,102.745,Qualifying,18.89444444,28.63888889,53.15,0,12,8,2,1,27,18,7.004,44
Belgian Grand Prix,7,2020,AlphaTauri,MEDIUM,KVY,1,102.73,Qualifying,18.50909091,30.57272727,54.36363636,0,11,11,1,1,1,11,7.004,44
Belgian Grand Prix,7,2020,Ferrari,HARD,LEC,2,102.996,Qualifying,19.05714286,31.07857143,53.35,0,13,14,2,,11,14,7.004,44
Belgian Grand Prix,7,2020,Ferrari,HARD,VET,2,103.261,Qualifying,18.92121212,29.56363636,53.35454545,0,14,13,2,,12,33,7.004,44
Belgian Grand Prix,7,2020,Ferrari,MEDIUM,LEC,3,102.996,Qualifying,18.825,28.555,53.415,0,13,14,3,,25,20,7.004,44
Belgian Grand Prix,7,2020,Ferrari,MEDIUM,VET,1,103.261,Qualifying,18.50909091,30.57272727,54.36363636,0,14,13,1,1,1,11,7.004,44
Belgian Grand Prix,7,2020,Ferrari,SOFT,LEC,1,102.996,Qualifying,18.47,30.5,54.34,0,13,14,1,1,1,10,7.004,44
Belgian Grand Prix,7,2020,Haas F1 Team,HARD,GRO,2,103.838,Qualifying,18.90882353,29.55882353,53.42941176,0,17,15,2,,11,34,7.004,44
Belgian Grand Prix,7,2020,Haas F1 Team,HARD,MAG,2,104.314,Qualifying,18.768,29.732,53.856,0,20,17,2,1,11,25,7.004,44
Belgian Grand Prix,7,2020,Haas F1 Team,MEDIUM,GRO,1,103.838,Qualifying,18.47,30.54,54.46,0,17,15,1,1,1,10,7.004,44
Belgian Grand Prix,7,2020,Haas F1 Team,MEDIUM,MAG,1,104.314,Qualifying,18.47,30.54,54.46,0,20,17,1,1,1,10,7.004,44
Belgian Grand Prix,7,2020,Haas F1 Team,SOFT,MAG,3,104.314,Qualifying,19.3,29.04444444,52.31111111,0,20,17,3,,36,9,7.004,44
Belgian Grand Prix,7,2020,McLaren,HARD,NOR,2,102.657,Qualifying,18.92727273,29.54848485,53.31818182,0,10,7,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,McLaren,SOFT,NOR,1,102.657,Qualifying,18.47272727,30.55454545,54.36363636,0,10,7,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,McLaren,SOFT,SAI,1,102.438,Qualifying,18.4,31.2,55.8,0,7,20,1,4,0,1,7.004,44
Belgian Grand Prix,7,2020,Mercedes,HARD,BOT,2,101.763,Qualifying,18.94242424,29.61818182,53.22121212,0,2,2,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Mercedes,HARD,HAM,2,101.252,Qualifying,18.95151515,29.62727273,53.18787879,0,1,1,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Mercedes,MEDIUM,BOT,1,101.763,Qualifying,18.47272727,30.57272727,54.30909091,0,2,2,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Mercedes,MEDIUM,HAM,1,101.252,Qualifying,18.47272727,30.57272727,54.30909091,0,1,1,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Racing Point,HARD,PER,2,102.532,Qualifying,18.81923077,28.88846154,53.58461538,0,8,10,2,1,19,26,7.004,44
Belgian Grand Prix,7,2020,Racing Point,HARD,STR,2,102.491,Qualifying,18.92424242,29.56666667,53.29393939,0,9,9,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Racing Point,SOFT,PER,1,102.532,Qualifying,18.78333333,31.07777778,53.67222222,0,8,10,1,4,1,18,7.004,44
Belgian Grand Prix,7,2020,Racing Point,SOFT,STR,1,102.491,Qualifying,18.47272727,30.55454545,54.36363636,0,9,9,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Red Bull Racing,HARD,VER,2,101.778,Qualifying,18.93939394,29.5969697,53.21212121,0,3,3,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Red Bull Racing,MEDIUM,ALB,2,102.193,Qualifying,18.93636364,29.55151515,53.28181818,0,5,6,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Red Bull Racing,MEDIUM,VER,1,101.778,Qualifying,18.47272727,30.57272727,54.30909091,0,3,3,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Red Bull Racing,SOFT,ALB,1,102.193,Qualifying,18.47272727,30.56363636,54.4,0,5,6,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Renault,HARD,OCO,2,102.396,Qualifying,18.92424242,29.54242424,53.33030303,0,6,5,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Renault,HARD,RIC,2,102.061,Qualifying,18.94242424,29.56969697,53.21515152,0,4,4,2,1,12,33,7.004,44
Belgian Grand Prix,7,2020,Renault,SOFT,OCO,1,102.396,Qualifying,18.47272727,30.56363636,54.4,0,6,5,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Renault,SOFT,RIC,1,102.061,Qualifying,18.47272727,30.56363636,54.4,0,4,4,1,4,1,11,7.004,44
Belgian Grand Prix,7,2020,Williams,HARD,LAT,2,104.138,Qualifying,18.795,30.065,53.915,0,19,16,2,1,11,20,7.004,44
Belgian Grand Prix,7,2020,Williams,MEDIUM,LAT,1,104.138,Qualifying,18.47,30.54,54.46,0,19,16,1,1,1,10,7.004,44
Belgian Grand Prix,7,2020,Williams,MEDIUM,LAT,3,104.138,Qualifying,19.1,28.83571429,52.76428571,0,19,16,3,1,31,14,7.004,44
Belgian Grand Prix,7,2020,Williams,MEDIUM,RUS,1,103.468,Qualifying,18.41111111,30.45555556,54.51111111,0,15,19,1,1,1,9,7.004,44
Belgian Grand Prix,12,2021,Alfa Romeo Racing,WET,GIO,2,122.306,Qualifying,13.4,15.26666667,96.53333333,1,14,13,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Alfa Romeo Racing,WET,RAI,2,124.452,Qualifying,13.4,15.26666667,96.5,1,0,18,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,AlphaTauri,WET,GAS,2,116.44,Qualifying,13.36666667,15.26666667,96.66666667,1,6,6,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,AlphaTauri,WET,TSU,2,122.413,Qualifying,13.4,15.26666667,96.5,1,16,15,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Alpine,WET,ALO,2,118.205,Qualifying,13.4,15.26666667,96.53333333,1,12,11,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Alpine,WET,OCO,2,117.354,Qualifying,13.36666667,15.26666667,96.66666667,1,8,7,2,2,1,3,7.004,44
Belgian Grand Prix,12,2021,Aston Martin,WET,STR,2,118.231,Qualifying,13.4,15.26666667,96.5,1,19,20,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Aston Martin,WET,VET,2,116.814,Qualifying,13.36666667,15.26666667,96.66666667,1,5,5,2,3,1,3,7.004,44
Belgian Grand Prix,12,2021,Ferrari,WET,LEC,2,117.721,Qualifying,13.36666667,15.26666667,96.66666667,1,9,8,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Ferrari,WET,SAI,2,118.137,Qualifying,13.36666667,15.26666667,96.66666667,1,11,10,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Haas F1 Team,WET,MAZ,2,124.939,Qualifying,13.4,15.26666667,96.5,1,18,17,2,5,1,3,7.004,44
Belgian Grand Prix,12,2021,Haas F1 Team,WET,MSC,2,123.973,Qualifying,13.4,15.26666667,96.5,1,17,16,2,4,1,3,7.004,44
Belgian Grand Prix,12,2021,McLaren,WET,NOR,2,116.025,Qualifying,13.4,15.26666667,96.5,1,15,14,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,McLaren,WET,RIC,2,117.127,Qualifying,13.36666667,15.26666667,96.66666667,1,4,4,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Mercedes,WET,BOT,2,116.295,Qualifying,13.4,15.26666667,96.53333333,1,13,12,2,2,1,3,7.004,44
Belgian Grand Prix,12,2021,Mercedes,WET,HAM,2,116.229,Qualifying,13.36666667,15.26666667,96.66666667,1,3,3,2,2,1,3,7.004,44
Belgian Grand Prix,12,2021,Red Bull Racing,WET,PER,2,116.886,Qualifying,13.4,15.26666667,96.5,1,0,19,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Red Bull Racing,WET,VER,2,116.559,Qualifying,13.36666667,15.26666667,96.63333333,1,1,1,2,2,1,3,7.004,44
Belgian Grand Prix,12,2021,Williams,WET,LAT,2,118.056,Qualifying,13.36666667,15.26666667,96.66666667,1,10,9,2,1,1,3,7.004,44
Belgian Grand Prix,12,2021,Williams,WET,RUS,2,116.95,Qualifying,13.36666667,15.26666667,96.66666667,1,2,2,2,1,1,3,7.004,44
Belgian Grand Prix,13,2018,Ferrari,MEDIUM,RAI,2,101.533,Qualifying,17.66666667,29.4,35.76666667,0,6,17,2,1,2,6,7.004,44
Belgian Grand Prix,13,2018,Ferrari,MEDIUM,RAI,3,101.533,Qualifying,17,28.3,36.5,0,6,17,3,7,8,1,7.004,44
Belgian Grand Prix,13,2018,Ferrari,SOFT,VET,3,101.501,Qualifying,17.23181818,26.59090909,38.67727273,0,2,1,3,1,23,22,7.004,44
Belgian Grand Prix,13,2018,Ferrari,SUPERSOFT,VET,2,101.501,Qualifying,17.345,27.97,36.55,0,2,1,2,6,3,20,7.004,44
Belgian Grand Prix,13,2018,Haas F1 Team,SOFT,GRO,3,103.042,Qualifying,17.24285714,26.50952381,38.75238095,0,5,7,3,1,24,21,7.004,44
Belgian Grand Prix,13,2018,Haas F1 Team,SOFT,MAG,3,103.32,Qualifying,17.23888889,26.42777778,39.08888889,0,9,8,3,1,27,18,7.004,44
Belgian Grand Prix,13,2018,Haas F1 Team,SUPERSOFT,GRO,2,103.042,Qualifying,17.33181818,28.01818182,36.7,0,5,7,2,5,2,22,7.004,44
Belgian Grand Prix,13,2018,Haas F1 Team,SUPERSOFT,MAG,2,103.32,Qualifying,17.316,27.888,36.796,0,9,8,2,5,2,25,7.004,44
Belgian Grand Prix,13,2018,McLaren,MEDIUM,VAN,3,105.307,Qualifying,17.31153846,27.71153846,36.84230769,0,18,15,3,1,3,26,7.004,44
Belgian Grand Prix,13,2018,McLaren,SOFT,ALO,1,104.917,Qualifying,17.4,30.1,38.4,0,15,19,1,1,0,1,7.004,44
Belgian Grand Prix,13,2018,McLaren,SOFT,VAN,2,105.307,Qualifying,17.7,30.3,38.1,0,18,15,2,2,2,1,7.004,44
Belgian Grand Prix,13,2018,McLaren,SUPERSOFT,VAN,4,105.307,Qualifying,17.26666667,26.4,38.83333333,0,18,15,4,1,29,15,7.004,44
Belgian Grand Prix,13,2018,Mercedes,SOFT,BOT,2,102.191,Qualifying,17.7,30.3,38.1,0,19,4,2,5,2,1,7.004,44
Belgian Grand Prix,13,2018,Mercedes,SOFT,BOT,4,102.191,Qualifying,17.23333333,26.35333333,39.12,0,19,4,4,6,30,15,7.004,44
Belgian Grand Prix,13,2018,Mercedes,SOFT,HAM,3,101.553,Qualifying,17.23913043,26.62173913,38.48695652,0,1,2,3,1,22,23,7.004,44
Belgian Grand Prix,13,2018,Mercedes,SUPERSOFT,BOT,3,102.191,Qualifying,17.30740741,27.6962963,36.84814815,0,19,4,3,1,3,27,7.004,44
Belgian Grand Prix,13,2018,Mercedes,SUPERSOFT,HAM,2,101.553,Qualifying,17.35,28.115,36.685,0,1,2,2,5,2,20,7.004,44
Belgian Grand Prix,13,2018,Racing Point,SOFT,OCO,3,103.302,Qualifying,17.24,26.48,38.825,0,3,6,3,1,25,20,7.004,44
Belgian Grand Prix,13,2018,Racing Point,SOFT,PER,3,103.014,Qualifying,17.24210526,26.46315789,38.85263158,0,4,5,3,1,26,19,7.004,44
Belgian Grand Prix,13,2018,Racing Point,SUPERSOFT,OCO,2,103.302,Qualifying,17.33043478,27.97826087,36.75217391,0,3,6,2,5,2,23,7.004,44
Belgian Grand Prix,13,2018,Racing Point,SUPERSOFT,PER,2,103.014,Qualifying,17.33333333,27.93333333,36.76666667,0,4,5,2,5,2,24,7.004,44
Belgian Grand Prix,13,2018,Red Bull Racing,SOFT,RIC,2,103.126,Qualifying,17.27407407,27.58148148,36.94814815,0,8,16,2,1,2,27,7.004,44
Belgian Grand Prix,13,2018,Red Bull Racing,SOFT,VER,2,102.554,Qualifying,17.86666667,29.46666667,35.66666667,0,7,3,2,3,3,3,7.004,44
Belgian Grand Prix,13,2018,Red Bull Racing,SOFT,VER,3,102.554,Qualifying,17.24444444,26.46666667,38.67222222,0,7,3,3,1,27,18,7.004,44
Belgian Grand Prix,13,2018,Red Bull Racing,SUPERSOFT,VER,2,102.554,Qualifying,17.23636364,27.67727273,36.97272727,0,7,3,2,5,2,22,7.004,44
Belgian Grand Prix,13,2018,Renault,MEDIUM,SAI,2,104.489,Qualifying,17.35714286,28.05714286,36.5952381,0,14,11,2,2,2,21,7.004,44
Belgian Grand Prix,13,2018,Renault,SOFT,HUL,1,104.145,Qualifying,17.4,30.1,38.4,0,20,20,1,1,0,1,7.004,44
Belgian Grand Prix,13,2018,Renault,SUPERSOFT,SAI,3,104.489,Qualifying,17.23333333,26.56666667,38.66190476,0,14,11,3,1,23,21,7.004,44
Belgian Grand Prix,13,2018,Sauber,SOFT,ERI,2,103.846,Qualifying,17.316,27.884,36.788,0,13,10,2,2,2,25,7.004,44
Belgian Grand Prix,13,2018,Sauber,SOFT,LEC,1,103.654,Qualifying,17.4,30.1,38.4,0,12,18,1,1,0,1,7.004,44
Belgian Grand Prix,13,2018,Sauber,SUPERSOFT,ERI,3,103.846,Qualifying,17.25882353,26.48823529,38.9,0,13,10,3,1,27,17,7.004,44
